customer_id,age,tenure_months,monthly_spend,orders_last_90d,avg_order_value,days_since_last_order,support_tickets_90d,refund_rate,discount_usage_rate,sessions_last_30d,email_open_rate,payment_failures_90d,late_delivery_count,satisfaction_score,mobile_app_user,membership_tier,acquisition_channel,region,preferred_payment_method,churned
CUST100325,41.0,6,1314.88,4,986.16,31,1.0,0.042,0.712,15,0.443,0,0,3.2,Yes,Bronze,Partner,West,NetBanking,0
CUST101051,32.0,28,1882.66,6,941.33,64,2.0,0.062,0.119,11,0.184,0,0,3.7,No,Platinum,Organic,North,UPI,0
CUST103319,42.0,19,2352.22,4,1764.16,83,1.0,0.26,0.231,11,0.721,0,1,4.0,Yes,Silver,Referral,North,COD,0
CUST104721,25.0,40,3428.61,5,2057.17,63,2.0,0.073,0.208,11,0.517,0,0,3.4,No,Bronze,Partner,North,UPI,0
CUST103864,18.0,13,1293.29,5,775.97,31,4.0,0.143,0.181,5,0.63,0,0,3.8,Yes,Bronze,Social,Central,UPI,1
CUST102603,36.0,41,2718.02,2,,32,2.0,0.118,0.473,7,0.401,0,0,4.2,Yes,Platinum,Paid Search,West,Card,0
CUST101738,26.0,27,2827.72,2,4241.58,47,3.0,0.03,0.15,8,0.645,1,0,3.2,Yes,Silver,Organic,West,NetBanking,0
CUST101196,22.0,20,1585.66,3,1585.66,93,3.0,0.11,0.144,10,0.602,0,2,3.6,Yes,Silver,Partner,North,Card,0
CUST100620,30.0,40,1096.56,2,1644.84,14,1.0,0.048,0.182,13,0.244,1,0,3.1,Yes,Bronze,Organic,West,UPI,0
CUST101374,34.0,27,2141.55,5,1284.93,18,1.0,0.072,0.367,8,0.71,2,2,3.5,Yes,Bronze,Organic,West,Card,0
CUST102879,38.0,58,874.99,4,656.24,43,1.0,0.072,0.567,13,0.81,0,0,3.8,Yes,Silver,Organic,West,Card,0
CUST101189,33.0,18,1919.2,1,5757.6,46,,0.156,0.36,12,0.708,0,0,2.9,Yes,Silver,Organic,South,NetBanking,1
CUST100328,22.0,32,1474.48,3,1474.48,130,0.0,0.032,0.289,13,0.813,0,1,,Yes,Gold,Referral,South,UPI,1
CUST100648,36.0,7,3310.26,5,,69,0.0,0.046,0.714,9,0.758,0,2,,No,Platinum,Paid Search,Central,Card,1
CUST100897,25.0,14,1215.78,2,1823.67,52,3.0,0.075,0.484,9,0.528,0,2,4.4,No,Bronze,Referral,North,Card,1
CUST103882,37.0,22,1739.91,5,1043.95,24,3.0,0.075,0.637,6,0.515,1,2,4.4,Yes,Bronze,Paid Search,North,Card,0
CUST101123,32.0,18,3264.25,5,1958.55,18,2.0,0.009,0.231,8,0.868,1,1,3.5,Yes,Bronze,Social,East,UPI,0
CUST101891,26.0,15,1975.43,6,987.72,32,2.0,0.074,0.277,11,0.608,0,0,3.2,Yes,Silver,Referral,North,UPI,0
CUST104643,34.0,31,6106.35,5,3663.81,34,1.0,0.056,0.123,5,0.57,0,1,4.0,Yes,Bronze,Organic,East,UPI,0
CUST104791,18.0,9,2623.62,4,1967.72,28,1.0,0.113,0.109,4,0.771,0,2,2.1,Yes,Bronze,Partner,South,COD,1
CUST104529,48.0,16,868.36,3,868.36,156,0.0,0.163,0.375,12,0.854,0,0,4.4,Yes,Bronze,Partner,South,UPI,1
CUST104234,46.0,28,1184.97,1,3554.91,61,3.0,0.036,0.384,3,,1,0,4.4,Yes,Bronze,Organic,North,Card,1
CUST101593,27.0,43,4725.9,7,,14,2.0,0.115,0.562,12,0.675,0,2,2.7,No,Silver,Partner,South,COD,0
CUST103312,32.0,27,993.37,1,2980.11,50,0.0,0.054,0.327,9,0.832,1,2,3.4,Yes,Silver,Paid Search,South,UPI,0
CUST102547,54.0,7,968.42,2,1452.63,31,0.0,0.027,0.211,11,0.662,0,3,5.0,Yes,Bronze,Paid Search,East,COD,0
CUST101545,32.0,11,3338.34,6,1669.17,31,0.0,0.096,0.177,7,0.753,0,1,3.4,No,Silver,Paid Search,East,UPI,0
CUST104336,36.0,44,1300.0,4,975.0,180,2.0,0.145,0.11,11,0.582,0,0,4.8,Yes,Bronze,Organic,Central,Card,1
CUST101023,40.0,56,4853.34,2,6000.0,44,1.0,0.011,0.149,9,0.875,0,2,4.6,No,Silver,Social,East,UPI,0
CUST101971,31.0,17,2588.17,2,3882.26,66,2.0,0.099,0.467,7,0.423,0,1,3.3,Yes,Bronze,Referral,South,Card,1
CUST104988,29.0,24,1017.38,2,1526.07,13,1.0,0.076,0.027,15,0.801,1,1,4.4,No,Gold,Organic,East,Card,0
CUST101714,24.0,31,1953.78,5,1172.27,37,0.0,0.054,0.146,5,0.367,2,4,3.9,No,Silver,Paid Search,Central,UPI,0
CUST101717,29.0,38,2068.59,6,1034.3,23,3.0,0.001,0.219,12,0.699,1,2,4.8,No,Gold,Email,South,Wallet,0
CUST101477,19.0,30,1170.94,2,1756.41,23,3.0,0.031,0.029,8,0.851,0,0,4.5,Yes,Bronze,Organic,West,UPI,0
CUST100809,36.0,12,2642.31,3,2642.31,26,,0.01,0.372,12,0.62,0,1,3.5,Yes,Silver,Email,South,UPI,1
CUST102850,32.0,8,2401.44,3,2401.44,40,1.0,0.031,0.277,13,0.539,0,0,3.1,Yes,Silver,Social,South,Card,0
CUST100978,20.0,2,1586.38,3,1586.38,8,3.0,0.081,0.047,12,0.464,0,1,3.5,No,Gold,Email,North,Card,0
CUST104687,19.0,41,1215.54,0,1127.16,15,3.0,0.029,0.313,15,0.768,0,0,,Yes,Silver,Referral,South,COD,0
CUST104895,33.0,13,1246.37,5,747.82,50,3.0,0.279,0.574,12,0.485,0,0,3.5,No,Platinum,Organic,North,Card,1
CUST101684,28.0,25,2474.61,6,1237.3,19,1.0,0.139,0.129,11,0.854,0,2,4.7,Yes,Gold,Social,South,UPI,0
CUST104660,18.0,14,1258.96,6,629.48,22,0.0,0.141,0.173,6,0.777,3,2,3.1,Yes,Platinum,Email,Central,UPI,0
CUST101514,18.0,25,2032.98,5,1219.79,39,1.0,0.172,0.393,11,0.575,0,3,3.4,Yes,Bronze,Social,South,UPI,0
CUST102404,25.0,16,5160.39,4,3870.29,25,0.0,0.312,0.293,5,0.864,0,0,4.1,Yes,Gold,Partner,Central,UPI,0
CUST102021,26.0,26,1547.73,8,580.4,45,2.0,0.019,0.287,7,0.386,0,1,3.8,No,Gold,Organic,South,UPI,1
CUST104553,38.0,49,7248.76,5,4349.26,50,0.0,0.025,0.203,9,0.595,1,0,4.9,No,Bronze,Organic,Central,Card,0
CUST101767,42.0,23,2861.53,3,2861.53,32,2.0,0.131,0.142,11,0.782,0,1,4.4,No,Silver,Partner,North,Wallet,0
CUST100174,21.0,8,4918.51,3,4918.51,125,1.0,0.195,0.44,10,0.389,0,0,3.5,Yes,Bronze,Referral,West,UPI,0
CUST101554,20.0,44,3479.38,5,2087.63,24,1.0,0.09,0.318,5,0.634,0,0,3.4,No,Bronze,Paid Search,South,UPI,0
CUST104215,48.0,21,5555.38,3,5555.38,48,0.0,0.002,0.088,8,0.629,0,1,2.9,Yes,Silver,Organic,Central,NetBanking,0
CUST101482,35.0,10,1282.23,2,1923.34,49,0.0,0.054,0.278,10,0.635,0,0,2.8,Yes,Bronze,Referral,North,Card,0
CUST104461,33.0,18,1565.49,2,2348.24,54,0.0,0.014,0.286,15,0.717,0,2,4.5,No,Gold,Organic,South,COD,0
CUST100217,47.0,6,2724.15,3,2724.15,90,1.0,0.257,0.369,9,0.872,0,1,3.7,Yes,Silver,Referral,Central,NetBanking,1
CUST103914,18.0,21,2017.75,4,1513.31,79,2.0,0.209,0.593,11,0.675,0,0,4.0,Yes,Silver,Email,East,UPI,0
CUST103720,34.0,86,1020.94,6,510.47,30,1.0,0.059,0.83,11,0.973,4,0,4.7,Yes,Silver,Partner,North,Card,0
CUST100690,37.0,8,3325.52,5,1995.31,49,1.0,0.094,0.346,13,0.735,1,1,3.8,Yes,Platinum,Social,Central,UPI,0
CUST102577,24.0,14,1623.0,5,973.8,70,2.0,0.151,0.295,15,0.539,0,0,3.9,No,Silver,Referral,South,Wallet,0
CUST102233,50.0,19,4204.73,1,6000.0,37,0.0,0.115,0.129,11,0.821,0,4,2.6,No,Gold,Referral,West,NetBanking,0
CUST102238,25.0,57,1703.18,1,5109.54,44,2.0,0.196,0.249,13,0.656,1,2,4.1,No,Silver,Email,West,UPI,1
CUST101106,20.0,21,1404.58,4,1053.44,56,0.0,0.061,0.349,14,0.783,1,1,4.2,Yes,Bronze,Organic,West,Card,0
CUST101789,44.0,18,1933.33,5,1160.0,7,1.0,0.03,0.216,6,0.537,0,0,3.0,No,Gold,Partner,West,Card,0
CUST103188,30.0,39,2284.15,4,1713.11,27,1.0,0.191,0.037,7,0.715,0,0,3.2,No,Bronze,Partner,Central,Card,0
CUST102436,24.0,89,2062.02,7,883.72,47,0.0,0.055,0.123,5,0.567,1,1,4.0,Yes,Silver,Paid Search,South,Card,0
CUST100611,36.0,20,1423.04,3,1423.04,5,2.0,0.012,0.296,5,0.356,0,1,3.3,Yes,Bronze,Organic,South,UPI,0
CUST103660,34.0,35,3420.65,3,3420.65,64,0.0,0.156,0.34,7,0.885,1,1,3.2,No,Gold,Partner,Central,NetBanking,0
CUST103711,41.0,7,1780.66,2,2670.99,30,1.0,0.1,0.242,12,0.881,1,0,5.0,Yes,Silver,Partner,West,UPI,0
CUST100576,47.0,8,1363.83,4,1022.87,69,4.0,0.023,0.071,11,0.698,2,0,4.0,Yes,Bronze,Organic,West,Card,0
CUST102063,38.0,29,5316.04,4,3987.03,10,2.0,0.13,0.48,12,0.846,0,0,3.5,Yes,Gold,Organic,West,NetBanking,0
CUST104435,42.0,44,2866.57,2,,8,1.0,0.042,0.168,11,0.834,0,2,3.7,Yes,Bronze,Organic,West,UPI,0
CUST101180,21.0,27,1565.67,2,2348.5,24,2.0,0.181,0.191,8,0.491,0,0,2.3,No,Silver,,West,UPI,1
CUST100888,18.0,8,2285.77,2,3428.66,27,3.0,0.073,0.228,9,0.574,0,1,4.8,Yes,Platinum,Partner,South,Card,0
CUST103128,27.0,15,1655.57,4,1241.68,125,0.0,0.03,0.587,9,0.825,1,0,,Yes,Bronze,Paid Search,East,Wallet,0
CUST101732,32.0,17,992.8,8,372.3,30,1.0,0.086,0.538,11,0.513,0,0,4.3,Yes,Bronze,Partner,North,NetBanking,0
CUST102663,20.0,3,1408.56,2,,49,0.0,0.241,0.139,9,0.675,0,2,5.0,No,Bronze,Paid Search,North,UPI,0
CUST100817,36.0,28,985.96,5,591.58,68,1.0,0.211,0.206,8,0.404,0,0,2.6,No,Silver,Email,North,UPI,0
CUST103277,18.0,23,2864.62,3,2864.62,31,0.0,0.082,0.442,11,0.745,0,0,4.0,No,Bronze,Partner,North,COD,0
CUST101859,,18,2457.21,0,1432.05,17,4.0,0.076,0.194,8,0.555,0,2,4.1,Yes,Bronze,Referral,East,Card,1
CUST100208,25.0,13,1994.11,5,1196.47,110,2.0,0.04,0.198,8,0.916,0,2,3.9,No,Silver,Referral,South,Card,0
CUST100293,18.0,49,1637.13,3,1637.13,50,1.0,0.054,0.277,8,0.526,2,1,4.0,No,Bronze,Organic,Central,UPI,0
CUST101119,24.0,27,1727.2,3,1727.2,32,1.0,0.089,0.214,13,0.574,1,1,3.5,Yes,Bronze,Paid Search,South,Wallet,0
CUST102213,52.0,16,8000.0,2,6000.0,41,2.0,0.175,0.74,9,0.689,0,1,4.9,No,Gold,Referral,West,UPI,0
CUST101609,30.0,14,900.39,3,900.39,150,1.0,0.011,0.527,16,0.582,0,0,3.0,No,Gold,Partner,North,UPI,0
CUST101264,34.0,17,1536.93,1,4610.79,55,0.0,0.055,0.322,7,0.639,0,0,4.2,Yes,Gold,Social,North,NetBanking,0
CUST100990,43.0,8,3381.72,3,3381.72,49,0.0,0.123,0.132,8,0.538,0,0,4.0,Yes,Bronze,Organic,North,UPI,0
CUST104197,18.0,76,3584.14,3,3584.14,17,0.0,0.193,0.671,9,0.803,1,3,4.0,Yes,Bronze,Organic,East,Card,0
CUST101616,63.0,44,1410.28,5,846.17,61,0.0,0.026,0.316,15,0.732,0,2,4.0,Yes,Bronze,Email,South,UPI,1
CUST100353,42.0,29,2406.16,4,1804.62,61,0.0,0.114,0.717,5,0.529,1,1,3.2,Yes,Bronze,Referral,West,Card,0
CUST104557,39.0,25,1573.51,4,1180.13,18,0.0,0.084,0.458,11,0.68,0,1,2.6,Yes,Platinum,Social,East,Wallet,0
CUST102022,35.0,12,1297.97,5,,70,0.0,0.154,0.215,9,0.865,1,2,2.6,No,Bronze,Organic,East,UPI,0
CUST103690,41.0,18,571.86,4,428.9,89,2.0,0.089,0.1,7,0.827,1,2,3.2,No,Silver,Paid Search,North,COD,1
CUST102555,30.0,33,2734.45,4,2050.84,34,1.0,0.193,0.225,6,0.785,2,3,3.9,No,Bronze,Organic,Central,UPI,0
CUST103048,43.0,17,3937.93,4,2953.45,20,2.0,0.035,0.172,10,0.614,1,1,2.7,No,Bronze,Paid Search,North,Card,0
CUST101228,40.0,5,1752.39,4,1314.29,60,1.0,0.143,0.291,16,0.738,1,0,4.9,No,Silver,Partner,Central,Wallet,1
CUST100259,20.0,15,763.58,7,327.25,40,2.0,0.126,0.113,7,0.688,0,0,5.0,Yes,Silver,Referral,South,UPI,0
CUST101519,18.0,21,5159.59,5,3095.75,27,0.0,0.098,0.313,6,0.876,2,1,4.1,No,Silver,Organic,Central,UPI,0
CUST101777,36.0,9,4868.56,7,2086.53,24,1.0,0.137,0.296,8,0.752,0,0,3.2,Yes,Bronze,Paid Search,East,Card,1
CUST104739,34.0,38,4241.28,3,4241.28,13,1.0,0.1,0.132,9,0.613,0,0,3.4,Yes,Bronze,Referral,East,Card,0
CUST101770,29.0,15,2154.49,5,1292.69,59,3.0,0.117,0.202,8,0.941,0,2,4.5,Yes,Bronze,Social,West,,0
CUST104353,19.0,38,1527.65,7,654.71,87,3.0,0.182,0.465,8,0.626,1,1,4.5,No,Bronze,Organic,Central,UPI,0
CUST100052,19.0,20,597.47,4,448.1,33,0.0,0.145,0.219,13,0.836,0,1,,Yes,Bronze,Paid Search,South,UPI,0
CUST103473,40.0,26,1311.84,5,787.1,9,0.0,0.234,0.132,12,0.52,0,2,3.4,No,Bronze,Email,Central,Card,1
CUST104683,28.0,26,693.56,3,693.56,118,3.0,0.029,0.715,8,0.605,1,2,3.4,Yes,Bronze,Partner,South,UPI,1
CUST104411,,25,1780.31,6,,20,1.0,0.093,0.06,9,0.854,0,1,3.0,Yes,Silver,Organic,South,Card,0
CUST102409,29.0,16,6599.77,1,6000.0,51,2.0,0.028,0.359,11,0.714,2,3,3.6,Yes,Bronze,Organic,Central,UPI,1
CUST102787,33.0,36,3708.42,2,5562.63,92,0.0,0.039,0.17,16,,1,0,4.5,Yes,Bronze,Partner,South,Wallet,0
CUST102344,42.0,20,4843.99,7,2076.0,27,1.0,0.077,0.366,21,0.8,1,1,3.8,Yes,Silver,Social,North,Wallet,0
CUST101033,39.0,20,2305.07,8,864.4,66,1.0,0.052,0.222,5,0.708,0,2,3.4,Yes,Platinum,Referral,East,UPI,0
CUST101097,39.0,32,1712.98,3,1712.98,10,2.0,0.233,0.278,6,0.189,0,2,2.8,Yes,Silver,Referral,West,Card,0
CUST100543,32.0,32,3128.68,8,1173.25,31,2.0,0.02,0.174,11,0.714,0,0,5.0,No,Gold,Paid Search,South,UPI,0
CUST101046,29.0,25,2033.24,6,1016.62,16,4.0,0.036,0.538,7,0.62,0,1,3.2,No,Bronze,Organic,South,UPI,0
CUST101894,31.0,53,4299.66,5,2579.8,27,1.0,0.045,0.02,15,0.917,0,2,4.2,No,Silver,Email,East,UPI,0
CUST104376,,16,1684.38,0,1096.02,47,3.0,0.11,0.308,10,0.742,0,2,4.4,No,Silver,Referral,North,UPI,1
CUST100030,55.0,9,2110.76,7,904.61,4,1.0,0.074,0.22,6,0.558,0,1,3.5,Yes,Bronze,Organic,South,NetBanking,0
CUST100725,49.0,16,1005.21,2,1507.82,32,3.0,0.01,0.262,11,0.839,3,1,3.2,No,Bronze,Organic,North,UPI,0
CUST104961,40.0,13,4656.76,6,2328.38,27,1.0,0.01,0.17,11,0.886,0,0,3.3,No,Silver,Organic,North,NetBanking,0
CUST104718,37.0,25,4987.88,4,3740.91,27,,0.09,0.512,19,0.822,0,0,3.1,Yes,Silver,Organic,North,,0
CUST103903,32.0,4,2853.68,3,2853.68,34,0.0,0.047,0.323,10,0.728,0,1,3.5,Yes,Silver,Organic,West,UPI,0
CUST101426,42.0,19,1128.37,1,,35,1.0,0.141,0.378,4,0.706,1,1,2.4,Yes,Gold,Social,Central,Card,0
CUST102497,18.0,42,1249.94,4,937.46,51,0.0,0.209,0.133,8,0.538,0,0,,No,Silver,Organic,West,Card,0
CUST100436,29.0,16,1028.11,7,440.62,69,1.0,0.04,0.305,10,0.707,0,0,4.3,Yes,Gold,Email,Central,Card,1
CUST102470,29.0,17,7534.09,4,5650.57,57,1.0,0.037,0.103,6,0.618,1,0,4.9,Yes,Bronze,Social,Central,Card,0
CUST100912,40.0,17,3505.5,2,5258.25,74,3.0,0.019,0.279,5,0.87,0,1,3.9,No,Silver,Organic,South,Card,1
CUST104222,67.0,17,6941.33,5,4164.8,31,2.0,0.079,0.112,8,0.624,0,1,3.2,Yes,Bronze,Paid Search,Central,Card,0
CUST104352,35.0,7,1999.96,3,1999.96,79,0.0,0.159,0.051,13,0.675,0,0,3.1,Yes,Bronze,Organic,West,Card,1
CUST104512,47.0,20,3867.41,4,2900.56,51,1.0,0.083,0.636,13,0.874,0,1,5.0,Yes,Bronze,Partner,South,UPI,1
CUST104443,24.0,10,3542.67,4,2657.0,36,1.0,0.148,0.487,10,0.886,1,0,4.7,Yes,Gold,Email,Central,UPI,0
CUST102287,57.0,21,2027.6,3,2027.6,60,1.0,0.06,0.393,1,0.591,0,0,4.2,Yes,Gold,Organic,West,NetBanking,0
CUST104597,37.0,43,2902.72,4,2177.04,64,0.0,0.026,0.49,5,0.485,0,2,3.3,Yes,Gold,Paid Search,West,Card,0
CUST101238,40.0,27,3860.28,7,1654.41,28,2.0,0.01,0.737,8,0.589,1,0,4.1,Yes,Bronze,Organic,West,UPI,0
CUST100903,50.0,20,1101.32,1,3303.96,56,1.0,0.135,0.901,6,0.508,1,2,3.7,No,Bronze,Paid Search,West,COD,1
CUST103620,37.0,25,6325.93,4,4744.45,47,0.0,0.058,0.693,9,0.318,0,1,3.3,Yes,Bronze,Paid Search,South,Wallet,1
CUST103231,49.0,26,2239.14,7,959.63,47,0.0,0.126,0.63,8,0.702,1,1,3.4,Yes,Bronze,Partner,West,Card,0
CUST102859,25.0,7,2872.86,3,2872.86,63,1.0,0.125,0.237,10,0.703,1,2,3.8,Yes,Bronze,Email,East,Card,0
CUST100507,38.0,37,1969.52,3,1969.52,36,2.0,0.085,0.762,7,0.905,0,0,3.6,Yes,Bronze,Referral,Central,NetBanking,0
CUST103221,35.0,24,1461.8,3,1461.8,54,1.0,0.021,0.097,10,0.825,2,0,4.2,Yes,Bronze,Paid Search,West,Wallet,0
CUST100183,45.0,62,1417.77,4,1063.33,31,1.0,0.152,0.268,6,0.624,1,0,3.3,Yes,Gold,Social,Central,NetBanking,0
CUST101564,25.0,17,2846.82,7,1220.07,92,2.0,0.11,0.294,7,0.697,0,0,3.0,Yes,Silver,Organic,North,UPI,1
CUST102704,36.0,29,1565.67,4,1174.25,30,0.0,0.126,0.262,10,0.773,0,0,4.2,Yes,Gold,Referral,North,UPI,0
CUST100321,32.0,25,2635.93,8,988.47,22,1.0,0.05,0.23,8,0.869,0,0,2.6,Yes,Silver,Referral,West,Card,0
CUST103563,32.0,11,1996.96,5,1198.18,85,4.0,0.03,0.423,13,0.548,0,0,4.3,Yes,Silver,Paid Search,East,UPI,1
CUST101538,25.0,12,1739.58,3,1739.58,89,0.0,0.064,0.203,7,0.833,1,0,4.4,Yes,Bronze,Organic,South,UPI,0
CUST101837,31.0,9,3413.8,3,3413.8,34,0.0,0.287,0.482,9,0.694,1,1,4.6,No,Bronze,Partner,East,UPI,0
CUST102380,31.0,32,623.85,4,467.89,50,0.0,0.016,0.361,9,0.542,1,2,3.3,Yes,Gold,Partner,South,Card,0
CUST101912,40.0,9,3385.99,4,2539.49,58,4.0,0.04,0.199,7,0.706,0,1,3.8,No,Silver,Email,South,Card,0
CUST101840,28.0,41,3394.03,4,2545.52,37,1.0,0.047,0.444,12,0.731,1,0,4.5,Yes,Gold,Paid Search,South,Wallet,0
CUST102115,31.0,30,1580.44,4,1185.33,102,2.0,0.079,0.268,10,0.829,1,0,3.8,Yes,Silver,Organic,South,UPI,0
CUST104437,42.0,7,3080.38,5,1848.23,16,0.0,0.028,0.7,9,0.437,1,0,3.6,No,Bronze,Social,North,NetBanking,0
CUST101146,39.0,21,2428.62,6,1214.31,113,0.0,0.07,0.263,5,0.525,1,1,3.8,Yes,Gold,Paid Search,West,UPI,0
CUST102486,35.0,6,5249.25,1,6000.0,94,0.0,0.054,0.622,7,0.483,0,1,4.9,Yes,Bronze,Social,South,Card,0
CUST100044,35.0,6,2162.62,4,1621.96,35,0.0,0.181,0.183,6,0.596,2,1,3.9,Yes,Gold,Partner,North,Card,0
CUST102154,36.0,4,1930.32,6,965.16,27,0.0,0.096,0.357,5,0.643,1,0,2.8,No,Gold,Paid Search,Central,Card,0
CUST101526,46.0,46,2690.84,1,6000.0,46,3.0,0.035,0.154,12,0.506,0,1,5.0,Yes,Gold,Email,South,Card,0
CUST104855,46.0,8,2497.86,7,1070.51,57,2.0,0.205,0.227,22,0.773,0,1,4.2,Yes,Gold,Organic,North,Card,0
CUST101378,37.0,13,1241.2,5,744.72,79,0.0,0.073,0.079,13,0.443,0,1,4.6,No,Silver,Email,West,UPI,0
CUST101765,33.0,14,949.16,5,569.5,34,1.0,0.019,0.638,9,0.588,2,0,4.4,No,Bronze,Social,North,,0
CUST103012,30.0,40,4855.81,3,4855.81,24,2.0,0.115,0.189,12,0.765,0,1,4.3,No,Platinum,Organic,North,UPI,0
CUST100413,41.0,22,920.66,1,2761.98,35,0.0,0.006,0.069,10,0.635,0,1,4.2,No,Silver,Paid Search,West,Wallet,1
CUST104284,30.0,15,2481.87,0,1699.31,4,1.0,0.013,0.591,13,0.464,0,0,3.4,Yes,Bronze,Email,West,NetBanking,0
CUST101407,41.0,66,1864.79,5,1118.87,67,0.0,0.066,0.495,11,0.589,0,2,3.5,No,Bronze,Organic,South,COD,0
CUST101658,42.0,52,6304.24,4,4728.18,71,0.0,0.058,0.458,12,0.5,1,1,4.8,No,Silver,Partner,South,Card,1
CUST100801,23.0,18,1892.08,5,1135.25,86,0.0,0.223,0.287,12,0.563,0,1,4.9,Yes,Bronze,Social,West,UPI,1
CUST101288,54.0,9,1801.14,2,2701.71,67,0.0,0.014,0.49,13,0.591,1,1,3.5,No,Platinum,Paid Search,South,Wallet,1
CUST102182,18.0,85,1888.02,7,809.15,44,0.0,0.024,0.474,10,0.608,0,1,3.8,Yes,Bronze,Referral,West,NetBanking,0
CUST102588,37.0,52,4860.7,3,4860.7,111,1.0,0.165,0.166,10,0.786,1,2,5.0,Yes,Bronze,Paid Search,South,COD,0
CUST102615,27.0,29,1937.31,6,968.66,41,1.0,0.052,0.144,13,0.69,2,0,4.6,Yes,Bronze,Referral,North,COD,0
CUST102318,56.0,13,681.5,6,340.75,44,0.0,0.112,0.214,12,0.446,0,2,3.5,No,Bronze,Referral,East,Card,0
CUST100256,38.0,22,1653.32,8,620.0,65,2.0,0.07,0.581,10,0.708,0,0,4.1,No,Silver,Organic,South,UPI,0
CUST104541,37.0,13,2365.5,4,1774.12,75,0.0,0.103,0.257,17,0.729,0,0,4.8,Yes,Bronze,Social,South,UPI,0
CUST101729,34.0,23,7260.84,2,6000.0,77,2.0,0.009,0.124,7,0.847,0,0,4.6,Yes,Gold,Social,South,UPI,0
CUST101151,44.0,16,773.83,2,1160.75,40,1.0,0.068,0.719,13,0.271,0,0,5.0,No,Gold,,Central,Card,0
CUST104144,48.0,29,261.11,4,195.83,130,2.0,0.213,0.415,9,0.461,0,0,3.5,Yes,Silver,Partner,North,NetBanking,0
CUST100647,18.0,8,2511.94,5,1507.16,50,5.0,0.069,0.393,17,0.843,0,0,3.5,Yes,Gold,Social,Central,UPI,0
CUST102908,22.0,6,5077.77,1,6000.0,20,0.0,0.127,0.769,11,0.657,1,1,4.7,Yes,Bronze,Organic,South,UPI,1
CUST101702,35.0,24,1199.67,6,599.84,48,1.0,0.027,0.333,11,0.617,1,0,2.0,No,Gold,Social,South,UPI,0
CUST101881,48.0,8,1967.0,5,,56,,0.078,0.364,5,0.848,2,0,4.5,Yes,Gold,Paid Search,South,Card,1
CUST103768,43.0,12,2403.33,4,1802.5,75,1.0,0.159,0.292,10,0.4,1,1,3.6,Yes,Gold,Organic,Central,UPI,0
CUST101315,52.0,34,1347.15,7,577.35,48,0.0,0.065,0.292,12,0.544,1,1,3.4,No,Platinum,Social,East,Card,0
CUST102269,29.0,8,2780.53,6,1390.26,59,1.0,0.138,0.658,14,0.598,1,2,3.5,No,Gold,Paid Search,North,COD,0
CUST101966,36.0,36,1875.3,3,1875.3,22,0.0,0.171,0.49,13,0.493,0,4,2.3,No,Platinum,Social,East,Card,0
CUST102465,26.0,30,2409.66,5,1445.8,14,1.0,0.103,0.432,10,0.626,0,0,3.6,Yes,Platinum,Partner,East,Card,0
CUST103855,18.0,16,3441.11,6,1720.56,81,3.0,0.092,0.325,8,0.37,0,0,4.2,Yes,Silver,Referral,North,Wallet,0
CUST101350,31.0,38,4188.45,2,6000.0,25,1.0,0.04,0.424,12,0.943,0,1,3.0,Yes,Silver,Partner,West,UPI,0
CUST103296,38.0,9,2888.41,3,2888.41,44,1.0,0.119,0.211,12,0.473,0,1,4.3,Yes,Bronze,Paid Search,South,UPI,0
CUST100112,28.0,26,2011.09,4,1508.32,24,1.0,0.062,0.666,15,0.414,0,2,2.5,Yes,Bronze,Referral,East,Wallet,0
CUST103133,28.0,5,869.04,2,1303.56,88,2.0,0.193,0.529,10,0.455,0,2,3.5,Yes,Platinum,Social,West,Card,0
CUST100263,28.0,11,1879.63,6,939.82,57,1.0,0.091,0.392,12,0.72,1,1,2.8,Yes,Platinum,Organic,North,UPI,0
CUST101393,39.0,36,2338.55,7,1002.24,64,0.0,0.015,0.51,11,0.915,0,2,3.3,Yes,Platinum,Paid Search,North,Card,0
CUST101878,48.0,36,1591.45,0,1009.97,33,0.0,0.014,0.337,15,0.804,3,0,5.0,Yes,Bronze,Organic,Central,UPI,0
CUST101186,31.0,16,1576.27,2,2364.4,52,0.0,0.014,0.464,16,0.742,0,2,4.5,Yes,Platinum,Organic,North,Card,0
CUST103071,36.0,24,5553.72,6,2776.86,31,2.0,0.176,0.674,14,0.555,1,2,4.0,No,Silver,Partner,East,Card,1
CUST100056,31.0,20,2475.0,6,1237.5,22,3.0,0.057,0.291,10,0.781,0,1,3.4,No,Bronze,Referral,East,UPI,0
CUST101309,31.0,16,980.64,5,588.38,60,0.0,0.071,0.496,11,0.754,0,0,3.9,Yes,Silver,Organic,East,Card,1
CUST100695,26.0,20,1498.89,6,749.44,92,2.0,0.192,0.305,12,0.658,0,1,2.7,No,Silver,Paid Search,South,UPI,0
CUST102952,31.0,6,866.59,4,649.94,62,3.0,0.075,0.307,7,0.749,0,3,4.5,No,Bronze,Organic,East,Card,0
CUST101726,25.0,20,1094.68,5,656.81,21,1.0,0.004,0.536,9,0.814,0,1,3.6,No,Bronze,Organic,Central,UPI,0
CUST102091,40.0,57,1446.8,3,1446.8,47,,0.308,0.133,9,0.656,1,0,2.6,Yes,Silver,Organic,South,UPI,0
