amount,transaction_hour,merchant_risk,customer_age,account_age_days,transactions_last_24h,avg_transaction_amount,failed_transactions,international_transaction,device_risk,previous_fraud,is_fraud
96.3,16,0.071,35,2856,2,186.19,0,1,0.23,0,0
159.07,22,0.172,74,974,1,68.17,1,0,0.505,0,0
76.49,12,0.171,62,1536,4,278.07,1,0,0.469,0,1
183.7,22,0.052,47,1593,2,23.99,2,0,0.497,0,0
49.8,18,0.219,21,989,8,150.39,0,0,0.231,0,0
83.63,10,0.37,58,2457,2,133.2,0,1,0.375,0,0
47.39,16,0.059,59,3602,3,577.31,1,0,0.023,0,0
51.74,14,0.16,39,112,3,43.61,0,0,0.748,0,0
106.22,6,0.233,44,884,4,348.92,0,0,0.104,0,0
28.63,6,0.318,21,3574,4,36.32,0,0,0.353,0,0
24.68,0,0.41,65,3092,3,198.75,1,0,0.265,1,0
759.31,12,0.182,46,1532,4,121.65,0,0,0.118,1,0
86.85,16,0.438,33,1427,4,86.94,1,1,0.275,0,1
172.5,9,0.136,29,816,5,109.53,2,0,0.355,0,0
44.87,21,0.252,61,967,6,102.96,0,0,0.36,0,0
142.19,1,0.181,58,1044,4,106.57,2,0,0.601,0,0
94.05,19,0.068,38,2272,2,120.53,1,0,0.295,1,0
69.53,16,0.172,34,2326,4,85.72,2,0,0.412,0,0
558.8,21,0.213,27,1111,7,169.2,0,0,0.337,0,0
322.19,11,0.581,25,1914,6,278.3,1,0,0.285,0,0
207.3,15,0.678,74,598,4,211.7,0,0,0.151,0,0
335.01,21,0.413,45,1469,5,93.92,0,0,0.249,0,0
181.08,3,0.505,67,3118,4,331.31,1,0,0.275,0,1
140.96,14,0.094,60,811,6,159.27,0,0,0.361,0,0
57.26,11,0.281,40,1428,6,149.52,2,0,0.826,0,0
85.32,1,0.521,58,2562,2,128.77,0,0,0.472,0,1
66.53,7,0.168,50,992,2,146.79,0,0,0.459,0,0
77.32,13,0.383,48,542,7,215.93,1,0,0.11,0,0
474.93,6,0.22,75,2593,3,176.08,1,0,0.399,0,0
155.79,4,0.4,49,3408,3,197.38,2,0,0.198,0,0
613.76,2,0.168,20,1531,5,126.54,3,0,0.255,1,1
455.95,23,0.25,42,2547,3,56.25,1,0,0.415,0,1
590.79,6,0.187,62,3082,5,178.04,1,0,0.452,0,0
100.72,18,0.511,75,3596,2,99.33,1,0,0.217,0,0
148.06,10,0.546,66,3335,2,204.17,0,0,0.217,0,0
283.01,12,0.598,42,1278,3,62.32,4,0,0.262,0,0
311.32,0,0.097,34,3125,6,50.7,0,1,0.228,0,0
597.92,9,0.529,23,536,4,94.52,0,0,0.026,0,0
534.33,2,0.127,46,1398,4,244.25,1,0,0.274,0,1
82.71,8,0.297,49,1408,3,82.2,1,1,0.421,0,1
118.33,23,0.245,73,406,2,75.13,2,1,0.396,0,1
187.58,11,0.37,59,3508,1,133.41,1,0,0.149,0,0
204.94,15,0.536,70,3539,6,122.45,0,0,0.665,1,1
334.79,9,0.063,51,766,4,186.44,1,0,0.328,0,0
278.56,10,0.164,23,753,6,36.89,2,0,0.427,0,0
370.03,21,0.312,69,514,6,99.01,0,0,0.14,0,0
77.72,10,0.258,46,3119,7,288.49,0,0,0.38,1,1
17.75,2,0.475,62,604,5,77.8,0,0,0.234,1,0
355.12,16,0.15,48,337,1,61.54,1,0,0.538,0,0
61.67,7,0.53,31,3066,7,54.47,0,0,0.502,0,0
483.75,7,0.298,65,3376,3,61.24,2,0,0.256,0,0
167.67,14,0.203,62,2980,5,105.57,1,1,0.047,0,0
116.6,8,0.543,27,596,2,108.13,1,0,0.266,0,0
323.65,17,0.247,26,1108,1,135.48,0,0,0.287,0,0
30.39,17,0.519,73,2911,5,166.97,0,0,0.275,0,0
89.29,7,0.62,62,1765,4,86.09,0,0,0.673,0,0
151.28,14,0.334,21,978,6,245.81,1,0,0.435,0,0
495.97,15,0.095,69,2998,3,46.82,1,0,0.287,0,0
212.86,15,0.298,20,3183,3,239.79,0,1,0.273,0,0
309.4,8,0.471,62,3361,3,33.77,0,0,0.276,0,0
485.75,16,0.312,70,2924,5,154.94,0,0,0.478,0,0
33.89,22,0.216,37,1898,4,148.51,1,0,0.381,0,0
85.58,12,0.381,43,1256,3,136.27,1,0,0.113,0,0
74.72,14,0.195,40,1852,6,220.12,1,0,0.556,0,0
851.81,20,0.466,25,51,3,112.89,0,0,0.28,0,0
72.47,3,0.192,66,2858,3,110.55,0,0,0.49,0,0
257.25,15,0.294,41,1152,7,168.82,0,0,0.581,0,0
1655.2,16,0.078,38,1513,1,115.3,3,1,0.334,0,1
148.49,22,0.046,20,2209,5,131.59,0,0,0.844,0,1
128.1,18,0.428,42,2548,2,203.23,1,0,0.143,0,0
41.42,13,0.151,59,2296,5,63.48,1,0,0.244,0,0
192.01,3,0.773,56,1933,3,56.43,1,0,0.253,0,1
168.4,15,0.091,38,2639,2,56.89,1,0,0.307,0,0
139.49,4,0.194,72,3122,4,77.39,0,0,0.207,0,0
50.09,1,0.382,69,1363,6,149.19,3,0,0.697,0,0
206.7,20,0.257,62,2035,4,66.13,2,0,0.465,0,0
161.91,4,0.522,46,775,5,652.43,2,1,0.403,0,1
142.66,21,0.137,31,3284,7,35.75,2,0,0.059,0,0
163.64,1,0.198,72,2583,2,86.29,0,0,0.675,0,0
375.5,2,0.068,62,1392,5,46.8,2,0,0.114,1,1
437.37,16,0.57,56,2981,4,580.28,2,1,0.226,0,0
94.33,3,0.241,25,1629,2,275.91,2,0,0.341,0,0
288.85,12,0.376,33,3439,5,108.46,1,0,0.326,0,0
448.5,13,0.257,28,2105,7,233.36,0,0,0.233,0,0
67.3,20,0.155,75,3335,4,158.73,0,0,0.38,0,0
68.21,6,0.373,45,3130,4,27.71,2,0,0.491,0,0
479.68,5,0.283,28,1537,7,144.73,0,0,0.352,0,1
450.2,23,0.277,34,1115,6,152.7,1,1,0.492,0,0
59.78,14,0.094,50,584,4,158.72,2,0,0.279,0,0
174.14,0,0.418,45,2072,5,72.29,0,0,0.377,0,0
510.71,12,0.31,56,2839,4,155.13,0,1,0.179,0,0
44.71,19,0.149,66,3205,6,488.24,0,0,0.576,1,0
109.1,1,0.154,47,2540,2,134.54,3,0,0.186,0,1
266.9,10,0.493,63,2152,5,158.85,2,1,0.585,0,0
109.98,22,0.346,64,1478,6,86.29,2,0,0.195,0,1
177.05,11,0.166,26,2216,6,166.23,0,0,0.307,0,0
225.66,13,0.08,31,1819,3,391.04,1,0,0.319,0,0
80.31,19,0.301,64,898,5,264.14,1,0,0.537,0,0
109.71,19,0.332,58,2961,5,173.76,2,0,0.361,0,0
121.47,23,0.501,46,549,6,51.41,0,0,0.378,0,0
55.22,6,0.057,62,2395,3,220.08,2,0,0.039,0,0
413.03,13,0.053,28,3450,7,70.41,0,0,0.111,0,0
119.26,1,0.327,51,1257,6,128.88,1,0,0.186,0,0
169.34,3,0.342,60,922,5,26.31,1,0,0.174,0,0
457.34,4,0.485,45,2534,7,94.26,2,0,0.366,0,1
18.78,19,0.397,49,1722,7,75.22,0,0,0.218,0,0
81.42,10,0.205,46,497,3,264.11,0,0,0.491,0,0
192.88,5,0.336,44,902,4,108.84,1,0,0.646,0,1
32.36,15,0.094,73,1318,5,53.92,1,0,0.31,0,0
1299.76,21,0.323,59,1284,4,77.41,0,0,0.395,0,0
658.43,21,0.447,36,451,2,103.47,0,0,0.564,0,1
150.68,0,0.277,64,1970,7,326.18,3,0,0.384,0,1
258.85,0,0.654,75,2023,1,106.85,1,0,0.484,0,0
98.32,14,0.016,58,2217,2,142.63,1,0,0.312,0,0
162.17,0,0.018,60,296,4,43.54,2,0,0.59,0,0
650.36,13,0.391,74,3534,1,245.65,0,1,0.341,0,0
128.12,14,0.423,73,387,4,64.61,1,0,0.216,0,0
31.89,6,0.353,40,533,6,80.86,3,0,0.073,0,0
79.39,16,0.512,60,2800,1,58.8,2,0,0.236,0,0
90.47,21,0.506,38,201,4,457.36,2,0,0.55,1,1
322.92,14,0.286,61,1003,2,61.51,1,0,0.206,0,0
253.74,23,0.739,75,2855,4,101.49,1,0,0.335,0,0
54.27,17,0.069,48,1880,3,246.03,2,0,0.157,0,0
631.0,12,0.35,24,362,5,71.39,4,0,0.362,1,1
64.59,22,0.302,38,3426,5,69.43,2,0,0.27,0,0
271.65,1,0.133,35,1474,5,188.87,0,1,0.278,0,0
46.84,22,0.209,24,788,5,49.4,0,0,0.313,0,0
232.03,21,0.171,35,427,3,159.58,2,0,0.359,0,1
413.25,12,0.292,54,1328,4,83.72,2,0,0.244,0,0
65.48,5,0.287,63,2944,6,79.85,0,0,0.26,0,0
363.29,6,0.362,49,3077,2,140.78,1,0,0.243,0,0
105.33,8,0.138,74,1575,1,1070.65,0,0,0.217,0,0
36.7,0,0.282,30,3517,9,130.87,1,0,0.145,1,1
66.98,8,0.226,22,2559,5,152.69,0,0,0.212,0,0
220.23,23,0.344,51,90,5,98.64,1,0,0.456,0,0
130.34,21,0.26,49,3327,2,43.97,1,0,0.52,0,0
173.83,0,0.31,35,502,7,74.5,0,0,0.223,0,0
204.31,10,0.35,49,3230,4,218.43,0,0,0.552,0,0
285.71,13,0.118,53,496,6,139.29,0,0,0.128,1,0
75.68,23,0.431,44,2034,7,516.89,0,0,0.33,1,0
246.22,0,0.518,64,165,5,87.24,0,0,0.454,0,0
122.95,9,0.616,18,2209,3,40.69,2,0,0.144,0,0
1165.32,7,0.286,51,2077,4,17.7,0,0,0.098,0,1
227.2,8,0.121,54,1388,3,46.14,0,0,0.425,0,1
719.97,23,0.11,46,2489,4,139.2,0,0,0.628,0,0
34.88,2,0.236,39,3031,4,154.49,1,0,0.468,0,0
92.3,6,0.314,57,1470,3,172.19,0,0,0.373,1,0
140.39,6,0.231,54,771,6,87.77,0,0,0.202,1,0
259.25,5,0.305,47,181,1,212.39,0,1,0.566,0,1
378.3,22,0.445,61,416,1,191.31,1,1,0.317,0,0
105.3,21,0.035,36,2160,1,107.56,1,0,0.364,0,0
158.83,10,0.475,21,3366,3,219.88,2,0,0.19,0,0
53.21,20,0.348,25,2450,5,77.03,2,0,0.808,0,0
89.64,4,0.226,67,1577,1,91.28,0,0,0.16,0,0
343.01,8,0.131,75,1411,0,59.04,1,0,0.396,0,0
279.68,22,0.146,54,190,2,79.06,1,0,0.143,0,0
117.94,9,0.242,63,2814,3,70.53,1,0,0.688,0,0
29.77,23,0.192,19,1447,4,91.95,2,0,0.625,0,0
118.92,21,0.248,60,2126,4,99.78,0,1,0.452,0,0
133.01,15,0.041,75,157,3,57.66,1,0,0.404,0,0
152.2,18,0.634,63,278,5,146.27,1,0,0.128,0,0
51.9,9,0.117,30,2929,5,411.41,2,0,0.465,0,0
906.24,1,0.422,20,1981,9,119.71,0,0,0.423,0,0
176.48,5,0.677,59,3176,3,52.28,0,0,0.295,0,0
67.7,21,0.703,28,2603,6,179.35,0,1,0.425,0,1
466.86,4,0.269,37,306,3,145.34,3,1,0.29,1,1
74.22,20,0.042,47,1642,11,115.63,2,0,0.358,0,0
95.89,3,0.071,57,2065,3,173.03,0,0,0.109,0,0
554.24,3,0.405,62,772,6,117.33,1,0,0.269,0,1
218.5,15,0.037,70,2811,4,94.69,0,0,0.22,1,0
20.76,10,0.12,23,407,6,64.57,1,0,0.337,0,0
422.04,9,0.292,57,40,5,45.07,0,0,0.521,0,0
961.81,2,0.539,58,2149,6,327.82,0,0,0.453,0,0
649.98,16,0.432,27,2226,6,86.84,0,0,0.438,0,1
101.09,17,0.381,54,3601,2,95.36,1,0,0.386,0,0
204.66,10,0.158,49,2644,3,63.34,1,1,0.124,0,0
43.63,23,0.057,42,3518,5,193.75,1,0,0.25,0,0
181.1,15,0.2,45,2911,5,106.95,0,0,0.035,0,0
312.37,21,0.15,38,1285,2,55.08,0,0,0.166,0,0
138.16,21,0.105,32,643,4,308.45,0,0,0.167,0,0
502.85,2,0.225,30,914,6,60.47,1,1,0.57,1,0
124.59,22,0.064,73,1601,4,188.96,1,0,0.408,0,0
16.13,9,0.512,40,104,3,69.87,2,0,0.259,0,0
294.79,10,0.428,38,2659,8,176.89,1,0,0.473,0,0
219.73,0,0.087,62,2665,2,180.07,1,0,0.435,0,1
1180.96,8,0.094,30,906,8,88.03,1,0,0.145,0,0
119.21,10,0.188,37,1291,3,50.19,0,0,0.481,0,0
794.49,19,0.42,72,2793,4,232.19,1,0,0.208,0,0
587.86,3,0.37,29,372,4,50.51,2,0,0.486,1,1
268.22,12,0.363,64,3196,7,79.99,1,0,0.336,0,0
172.2,13,0.522,23,183,4,70.34,0,0,0.745,1,0
188.56,9,0.284,21,898,6,104.8,1,0,0.301,0,0
482.65,23,0.236,25,1480,5,444.93,0,0,0.172,0,0
41.6,18,0.248,56,1884,4,140.92,1,0,0.13,0,0
449.52,1,0.261,61,2129,5,72.29,2,0,0.383,0,0
73.14,4,0.019,55,2970,6,19.79,0,0,0.382,0,0
74.22,6,0.18,26,1071,3,104.52,0,0,0.474,0,0
38.37,2,0.254,54,1182,5,464.73,0,0,0.157,1,0
208.88,2,0.333,49,2543,1,56.37,2,1,0.713,0,0
863.67,6,0.179,27,1484,3,390.94,2,0,0.337,0,0
181.03,21,0.116,51,3427,9,143.85,1,0,0.263,1,0
327.22,19,0.27,35,2728,2,211.1,1,0,0.372,0,1
62.28,4,0.351,46,1625,3,47.28,2,0,0.46,0,0
77.82,21,0.524,51,439,4,157.96,1,0,0.296,0,0
238.75,16,0.517,68,2853,2,72.43,1,0,0.107,0,0
120.53,18,0.232,67,1262,5,113.29,3,0,0.417,1,1
80.84,23,0.639,50,673,3,74.78,2,0,0.173,0,0
359.26,17,0.307,26,3126,9,105.71,1,0,0.177,0,0
122.26,6,0.272,19,1935,4,116.7,0,0,0.322,0,0
52.1,9,0.338,44,2461,6,144.18,0,0,0.463,0,0
86.06,7,0.454,46,667,5,347.68,1,0,0.409,0,1
422.98,9,0.222,40,503,3,42.26,3,0,0.146,0,0
636.4,12,0.208,61,550,2,192.32,0,0,0.709,0,0
6993.47,2,0.464,55,1794,5,47.84,1,0,0.093,0,0
852.47,22,0.366,30,1245,3,89.03,0,0,0.321,0,0
17.24,5,0.101,23,3289,3,378.44,0,0,0.074,0,0
51.46,8,0.563,41,2018,6,55.5,0,0,0.28,0,0
614.31,4,0.139,23,2049,2,260.96,0,0,0.159,0,0
117.38,4,0.235,24,1220,6,271.62,1,0,0.764,0,0
130.16,12,0.294,24,943,2,63.18,2,0,0.794,0,1
262.37,5,0.288,29,1044,7,53.26,1,0,0.387,0,1
290.42,19,0.419,23,388,3,95.82,2,0,0.077,0,0
308.26,22,0.158,40,629,0,86.74,0,0,0.299,0,0
1945.67,20,0.111,64,130,4,159.92,0,1,0.335,0,1
340.27,15,0.122,45,329,2,204.7,1,0,0.65,0,0
542.43,11,0.45,75,2903,1,121.32,3,0,0.308,0,0
432.75,7,0.398,51,3310,6,185.21,1,0,0.376,0,0
765.07,19,0.262,26,3446,4,181.0,0,1,0.652,1,1
498.67,22,0.363,57,2528,4,45.39,0,0,0.022,0,0
235.87,10,0.473,46,3604,5,373.06,0,0,0.644,1,1
161.1,21,0.238,22,438,3,137.48,0,0,0.366,0,0
48.2,4,0.239,75,1574,4,173.75,1,1,0.28,1,1
70.64,13,0.087,49,1021,5,203.65,0,0,0.051,0,0
261.94,13,0.112,34,1056,0,124.5,2,1,0.15,0,0
35.73,5,0.016,18,1731,4,66.9,2,0,0.259,0,0
192.54,18,0.419,60,287,2,91.55,0,0,0.353,0,0
320.17,15,0.134,54,1683,5,328.41,2,0,0.465,0,0
25.9,11,0.104,55,2848,5,57.3,3,0,0.171,0,0
14.58,13,0.322,45,577,5,75.34,0,0,0.119,0,0
59.36,7,0.415,53,1763,7,165.95,0,0,0.174,0,0
210.1,13,0.319,36,3428,4,77.14,1,0,0.539,0,0
190.48,19,0.396,66,1357,7,96.4,1,0,0.344,0,0
132.54,23,0.329,37,473,6,21.33,0,0,0.508,0,0
466.86,2,0.565,28,1358,4,50.86,3,0,0.426,0,0
141.45,1,0.107,62,161,6,124.94,2,0,0.33,0,1
151.05,20,0.348,39,2981,5,249.54,1,1,0.529,1,1
45.46,13,0.267,37,3225,9,51.07,0,0,0.531,0,0
143.46,2,0.142,40,607,2,223.67,1,0,0.151,0,0
323.42,14,0.295,69,813,3,112.19,1,0,0.331,0,1
144.42,13,0.357,45,1573,4,239.14,1,0,0.38,0,0
487.32,12,0.233,20,3642,2,125.55,0,1,0.309,0,0
341.5,18,0.569,60,2004,4,128.59,1,0,0.221,0,0
27.3,14,0.185,63,2914,8,81.06,1,1,0.109,0,0
23.77,7,0.127,18,793,8,105.06,2,1,0.327,0,0
131.51,11,0.19,59,3390,5,216.31,2,0,0.634,0,0
72.63,9,0.443,31,3139,2,202.08,0,0,0.455,1,1
455.33,7,0.169,26,1424,6,62.78,0,0,0.488,0,0
105.35,23,0.361,24,1043,4,254.11,1,0,0.512,0,0
46.82,11,0.625,28,2069,2,118.99,0,0,0.567,0,1
159.5,18,0.457,32,1850,4,149.55,0,0,0.418,0,0
59.11,16,0.168,73,1098,7,357.37,0,0,0.416,0,0
17.8,15,0.493,60,3395,5,147.44,0,0,0.177,0,0
238.29,2,0.268,58,3089,4,197.44,0,0,0.429,0,0
20.53,11,0.49,73,2759,5,179.02,2,0,0.605,0,0
533.18,2,0.404,70,3300,6,228.56,0,0,0.506,0,0
138.64,18,0.308,21,2462,3,170.88,2,1,0.581,0,0
462.81,8,0.13,62,3124,5,57.98,1,1,0.311,0,1
261.59,1,0.092,75,80,2,37.87,1,0,0.64,0,1
312.37,9,0.487,35,3200,0,123.2,1,0,0.296,0,0
233.31,0,0.13,52,1249,7,156.7,1,0,0.296,0,0
216.89,6,0.116,52,131,5,114.42,0,0,0.369,0,0
243.89,7,0.196,18,1939,4,83.81,3,0,0.337,0,0
181.38,5,0.285,63,2384,4,59.51,1,0,0.143,0,1
520.82,3,0.087,36,2717,3,343.61,1,0,0.342,0,0
116.43,1,0.541,59,1571,5,44.26,1,0,0.102,0,0
85.95,4,0.072,68,3363,5,55.71,0,1,0.578,0,0
49.89,8,0.223,54,3271,3,57.8,3,1,0.459,0,0
70.15,20,0.513,67,1621,3,38.77,1,1,0.182,0,0
171.58,3,0.42,71,2022,5,102.02,0,0,0.277,0,0
178.37,2,0.356,31,2413,2,48.23,0,0,0.108,0,0
1211.63,1,0.54,58,3203,4,72.36,0,0,0.358,0,0
26.76,22,0.518,54,620,4,98.89,1,1,0.299,1,1
120.83,5,0.114,47,967,4,333.12,0,0,0.311,0,0
103.29,11,0.087,25,3247,1,254.04,0,1,0.23,0,0
493.01,19,0.319,19,2616,3,160.01,2,1,0.497,0,0
186.92,18,0.353,23,1627,4,242.82,0,0,0.516,0,0
161.14,1,0.164,42,2414,2,62.92,1,0,0.262,0,0
744.13,22,0.078,24,413,2,113.01,0,0,0.258,1,0
963.88,18,0.535,25,1099,0,56.11,1,0,0.433,0,0
61.68,6,0.229,58,3117,5,86.34,0,0,0.114,0,0
2476.63,13,0.109,30,2738,2,167.02,2,0,0.174,0,0
193.84,8,0.145,74,848,2,246.07,1,0,0.565,0,1
199.05,13,0.215,46,2483,4,40.52,1,0,0.117,0,0
355.25,20,0.184,62,70,4,73.84,0,1,0.602,0,0
993.46,18,0.545,75,1925,2,221.96,0,0,0.17,0,0
178.7,2,0.323,58,2725,11,51.34,1,0,0.282,0,0
81.5,23,0.272,70,2052,7,237.76,0,0,0.23,0,1
143.87,12,0.071,71,1123,4,147.44,0,0,0.214,0,0
30.5,22,0.303,45,632,4,95.53,2,1,0.191,0,0
76.16,13,0.112,75,1503,3,95.72,2,0,0.505,0,0
156.21,11,0.334,68,914,5,147.11,2,0,0.344,0,0
893.56,16,0.408,58,3557,4,76.44,0,0,0.093,0,0
36.37,8,0.08,70,3428,3,87.52,0,0,0.347,0,0
408.08,17,0.425,36,1873,4,85.6,0,0,0.127,0,0
339.02,6,0.302,27,2672,2,84.19,0,0,0.568,0,0
103.85,6,0.173,51,160,3,143.06,2,0,0.378,0,0
80.42,13,0.217,51,1065,5,43.4,0,0,0.434,0,0
131.14,18,0.286,46,2730,5,73.28,1,0,0.232,0,0
46.79,12,0.369,29,450,5,172.38,0,0,0.33,1,0
208.01,21,0.373,35,2521,6,61.48,0,0,0.139,0,1
107.25,8,0.315,75,1571,7,98.31,0,0,0.481,0,0
363.19,1,0.253,37,3539,2,207.9,3,1,0.164,0,1
204.81,13,0.202,38,793,3,89.77,0,0,0.101,0,0
23.12,7,0.175,59,262,3,163.15,1,0,0.359,0,0
209.27,9,0.565,22,293,4,195.49,0,0,0.31,0,0
26.91,8,0.205,68,2899,5,92.43,1,0,0.254,0,0
87.99,16,0.345,72,2470,5,119.64,1,0,0.145,0,0
113.42,3,0.214,38,681,4,101.08,1,0,0.226,0,0
317.62,11,0.515,70,3245,2,163.35,1,0,0.466,0,0
356.44,0,0.148,62,652,1,53.87,0,0,0.317,0,1
232.64,3,0.173,74,2475,11,127.82,1,0,0.142,0,0
80.52,7,0.69,29,2155,4,132.41,1,0,0.291,0,0
25.51,0,0.157,55,1553,5,200.61,0,0,0.315,0,0
90.39,9,0.272,55,311,4,47.92,0,0,0.291,0,0
417.9,19,0.422,36,1755,7,260.95,1,0,0.154,0,0
247.52,22,0.134,62,927,6,26.02,0,0,0.275,0,0
197.53,8,0.504,25,2036,3,87.22,1,0,0.808,0,0
55.93,14,0.306,23,2624,4,54.44,1,1,0.143,0,0
51.3,3,0.167,47,1013,4,164.35,0,1,0.202,0,0
73.55,22,0.411,58,3368,4,249.04,4,0,0.087,0,0
139.4,0,0.205,24,3327,6,134.96,1,0,0.499,0,0
349.17,20,0.827,19,1962,4,121.07,1,0,0.304,0,1
144.96,5,0.441,51,2449,6,297.61,2,0,0.17,0,0
91.88,19,0.028,63,1890,4,71.86,1,0,0.433,0,0
85.47,10,0.456,25,447,6,71.16,1,0,0.233,0,0
7526.89,17,0.109,65,1497,5,276.42,1,0,0.087,0,0
178.53,18,0.518,62,635,3,80.6,0,1,0.369,0,0
68.15,2,0.131,43,1595,2,84.49,0,0,0.354,0,1
305.49,11,0.206,71,2831,6,123.3,1,0,0.523,1,0
1577.94,21,0.094,19,2446,5,62.19,1,0,0.414,0,0
1071.1,16,0.172,46,1353,4,311.04,0,0,0.282,0,0
191.28,13,0.216,19,801,5,124.05,0,1,0.171,0,0
188.36,0,0.242,72,1137,6,98.46,1,1,0.041,0,0
170.48,15,0.17,34,3050,3,145.9,0,0,0.08,0,0
169.92,4,0.331,44,1479,5,91.5,1,0,0.488,0,0
119.89,3,0.309,70,2712,5,271.57,1,0,0.518,0,0
122.65,22,0.241,27,2949,9,62.81,1,0,0.113,0,0
127.87,3,0.265,34,43,2,71.84,1,0,0.07,1,1
46.94,9,0.341,68,1616,2,411.24,1,1,0.041,1,0
535.83,10,0.228,27,1179,3,104.71,0,0,0.557,0,0
92.07,22,0.355,46,2344,6,142.97,0,0,0.347,1,0
34.88,4,0.307,21,3399,4,156.72,0,0,0.013,0,0
380.23,23,0.027,28,2068,0,120.51,1,0,0.513,1,0
9.93,19,0.192,62,149,2,131.65,0,0,0.546,0,0
131.4,20,0.505,35,2178,8,26.52,2,0,0.558,0,0
153.79,15,0.235,68,520,5,128.79,1,0,0.378,0,0
33.83,15,0.258,39,1570,4,162.54,0,0,0.163,0,0
258.68,10,0.301,66,1101,2,155.91,0,0,0.467,1,0
337.61,6,0.654,24,732,4,117.4,1,0,0.657,0,1
112.53,2,0.412,36,2362,3,266.49,1,0,0.616,0,0
196.57,0,0.135,28,1835,6,206.8,1,0,0.135,0,0
25.0,21,0.527,53,1154,6,44.33,0,0,0.347,0,0
715.53,9,0.336,29,1792,4,182.36,0,0,0.151,0,0
326.99,0,0.045,18,389,3,20.65,0,0,0.373,0,0
526.21,15,0.213,20,2765,3,22.46,1,0,0.264,0,0
158.95,4,0.143,71,2753,3,159.54,0,0,0.463,0,0
113.9,1,0.168,18,179,3,59.07,1,1,0.613,0,0
197.81,4,0.503,23,259,9,139.58,0,0,0.293,0,1
347.26,14,0.514,55,3347,6,578.33,1,0,0.411,0,0
13.64,10,0.262,65,137,3,101.51,2,0,0.416,1,0
214.32,9,0.166,44,1635,5,16.02,0,0,0.132,0,0
85.74,23,0.506,72,3350,6,45.56,0,0,0.24,0,0
31.38,7,0.174,33,1817,4,63.38,0,0,0.252,0,0
41.3,12,0.205,23,1347,4,42.18,0,0,0.513,0,1
245.13,0,0.204,70,825,3,142.68,0,0,0.133,0,0
224.4,4,0.287,57,2853,1,90.23,1,0,0.431,0,0
298.24,9,0.543,74,1223,2,300.77,2,0,0.632,0,0
165.82,6,0.329,55,1391,4,429.61,0,0,0.43,0,0
180.93,11,0.24,56,462,5,227.04,1,0,0.453,0,0
166.64,13,0.174,21,2011,4,139.87,0,0,0.57,0,0
55.57,8,0.256,25,1296,3,129.45,1,0,0.293,0,0
170.7,14,0.329,47,180,4,435.49,0,0,0.355,0,0
208.75,6,0.262,68,895,0,549.44,2,0,0.472,0,0
31.09,2,0.185,22,1235,4,294.85,1,0,0.199,0,0
37.33,17,0.261,51,265,3,91.8,1,0,0.2,0,0
60.51,4,0.332,51,1564,1,143.4,0,0,0.473,0,0
73.19,10,0.1,66,3521,1,21.49,1,0,0.451,0,0
261.26,14,0.073,66,1056,6,149.05,1,0,0.163,0,0
189.61,19,0.214,44,2886,2,131.05,2,1,0.467,0,0
233.04,9,0.133,53,2632,3,317.35,0,0,0.299,0,0
45.74,20,0.349,56,2843,5,57.91,1,0,0.463,0,0
114.54,13,0.357,37,2723,1,43.48,1,0,0.146,0,0
454.67,19,0.429,34,1159,2,291.31,0,0,0.602,1,1
210.1,3,0.041,71,623,4,31.87,1,0,0.355,0,0
45.96,13,0.306,24,524,3,137.05,1,0,0.389,0,1
94.41,22,0.381,18,677,6,50.63,0,0,0.248,0,0
236.13,16,0.393,64,3504,2,125.58,1,0,0.131,0,0
63.67,11,0.458,39,2434,4,109.28,0,0,0.345,0,0
446.29,3,0.252,46,3284,5,90.6,1,0,0.207,0,0
44.89,8,0.144,53,2145,3,37.27,2,0,0.487,0,0
123.31,20,0.154,62,837,8,108.48,0,0,0.409,0,0
72.39,4,0.306,59,1461,2,60.81,2,0,0.648,0,0
60.0,16,0.318,39,744,6,82.45,1,0,0.081,0,0
353.81,17,0.333,25,2668,4,110.74,2,0,0.322,0,0
56.9,11,0.32,24,1832,4,80.73,0,0,0.094,0,0
95.93,15,0.208,25,1877,1,144.77,0,0,0.215,0,0
204.73,8,0.486,68,2580,5,159.76,3,0,0.911,1,1
676.14,11,0.348,43,3220,2,263.83,0,0,0.424,0,1
550.15,16,0.405,22,1426,3,196.2,0,0,0.359,0,1
83.62,18,0.19,42,566,6,127.23,1,0,0.574,1,1
916.48,22,0.114,57,1617,1,178.47,0,0,0.046,0,0
128.39,1,0.088,31,657,4,216.5,1,1,0.274,0,0
91.18,4,0.713,68,1845,5,618.3,0,0,0.509,0,1
507.75,9,0.341,61,3297,1,36.22,0,1,0.428,0,0
241.67,1,0.436,75,237,2,264.53,1,1,0.242,0,1
214.36,1,0.138,29,45,4,144.26,2,0,0.401,0,0
57.92,16,0.275,63,3330,4,138.11,0,0,0.51,0,0
35.51,1,0.179,19,775,4,92.36,1,0,0.622,0,0
257.72,20,0.267,20,2229,4,440.37,1,1,0.332,0,0
245.45,20,0.211,31,1464,7,363.52,0,0,0.358,0,0
633.29,8,0.252,44,2254,3,305.34,1,1,0.396,0,1
467.05,21,0.238,54,1253,3,53.8,1,1,0.385,0,1
48.06,9,0.484,58,1134,4,86.59,0,0,0.25,0,0
28.85,12,0.291,27,1230,6,191.69,1,0,0.115,0,0
293.56,5,0.275,19,2987,5,42.83,1,1,0.323,0,0
